PERSON_ID,GENDER,AGE,JOB TYPE
PERSON_0000055055,female,40,non_salaried
PERSON_0000055056,male,30,salaried
PERSON_0000055057,female,40,non_salaried
PERSON_0000055058,male,40,job_type5
PERSON_0000055059,female,40,job_type4
PERSON_0000055060,male,20,job_type5
PERSON_0000055061,male,30,job_type4
PERSON_0000055062,female,40,job_type3
PERSON_0000055063,male,60,non_salaried
PERSON_0000055064,female,60,non_salaried
PERSON_0000055065,female,20,salaried
PERSON_0000055066,female,40,non_salaried
PERSON_0000055067,female,30,salaried
PERSON_0000055068,male,30,job_type5
PERSON_0000055069,male,60,job_type4
PERSON_0000055070,male,20,salaried
PERSON_0000055071,male,20,salaried
PERSON_0000055072,male,30,job_type3
PERSON_0000055073,female,20,job_type5
PERSON_0000055074,male,20,job_type4
PERSON_0000055075,male,60,job_type3
PERSON_0000055076,male,40,job_type5
PERSON_0000055077,female,20,job_type3
PERSON_0000055078,female,20,job_type5
PERSON_0000055079,male,30,job_type5
PERSON_0000055080,male,20,non_salaried
PERSON_0000055081,male,20,job_type4
PERSON_0000055082,male,30,salaried
PERSON_0000055083,male,20,job_type5
PERSON_0000055084,female,30,job_type3
PERSON_0000055085,female,60,job_type5
PERSON_0000055086,male,30,non_salaried
PERSON_0000055087,female,30,job_type4
PERSON_0000055088,female,20,salaried
PERSON_0000055089,male,60,non_salaried
PERSON_0000055090,male,60,salaried
PERSON_0000055091,female,40,non_salaried
PERSON_0000055092,male,60,salaried
PERSON_0000055093,male,20,salaried
PERSON_0000055094,male,30,salaried
PERSON_0000055095,male,60,job_type4
PERSON_0000055096,male,30,non_salaried
PERSON_0000055097,male,30,non_salaried
PERSON_0000055098,male,30,non_salaried
PERSON_0000055099,male,20,salaried
PERSON_0000055100,male,60,non_salaried
PERSON_0000055101,male,30,job_type5
PERSON_0000055102,female,20,job_type4
PERSON_0000055103,male,60,salaried
PERSON_0000055104,male,60,job_type5
PERSON_0000055105,male,60,job_type5
PERSON_0000055106,male,40,job_type5
PERSON_0000055107,male,20,non_salaried
PERSON_0000055108,male,60,non_salaried
PERSON_0000055109,male,20,job_type3
PERSON_0000055110,male,20,job_type5
PERSON_0000055111,female,20,salaried
PERSON_0000055112,female,30,salaried
PERSON_0000055113,male,30,non_salaried
PERSON_0000055114,female,30,job_type4
PERSON_0000055115,male,60,non_salaried
PERSON_0000055116,male,40,job_type3
PERSON_0000055117,male,20,job_type3
PERSON_0000055118,male,40,job_type3
PERSON_0000055119,female,60,salaried
PERSON_0000055120,male,30,non_salaried
PERSON_0000055121,female,30,salaried
PERSON_0000055122,female,30,non_salaried
PERSON_0000055123,male,30,job_type5
PERSON_0000055124,male,60,salaried
PERSON_0000055125,female,60,job_type4
PERSON_0000055126,male,40,job_type3
PERSON_0000055127,female,40,job_type3
PERSON_0000055128,male,30,job_type5
PERSON_0000055129,male,60,job_type4
PERSON_0000055130,male,40,salaried
PERSON_0000055131,female,40,salaried
PERSON_0000055132,male,60,non_salaried
PERSON_0000055133,male,60,non_salaried
PERSON_0000055134,female,20,salaried
PERSON_0000055135,male,20,non_salaried
PERSON_0000055136,male,60,job_type3
PERSON_0000055137,female,30,job_type3
PERSON_0000055138,male,40,non_salaried
PERSON_0000055139,male,20,non_salaried
PERSON_0000055140,male,30,job_type4
PERSON_0000055141,male,60,non_salaried
PERSON_0000055142,male,20,job_type5
PERSON_0000055143,male,60,job_type4
PERSON_0000055144,male,30,job_type5
PERSON_0000055145,male,40,job_type5
PERSON_0000055146,female,60,job_type4
PERSON_0000055147,male,30,non_salaried
PERSON_0000055148,male,60,job_type3
PERSON_0000055149,male,60,job_type5
PERSON_0000055150,male,20,non_salaried
PERSON_0000055151,male,30,non_salaried
PERSON_0000055152,female,30,job_type5
PERSON_0000055153,male,20,job_type5
PERSON_0000055154,male,20,job_type3
PERSON_0000055155,male,30,job_type3
PERSON_0000055156,female,20,job_type4
PERSON_0000055157,male,30,job_type5
PERSON_0000055158,male,30,job_type5
PERSON_0000055159,female,30,job_type3
PERSON_0000055160,male,30,job_type5
PERSON_0000055161,female,30,salaried
PERSON_0000055162,male,60,job_type4
PERSON_0000055163,male,30,non_salaried
PERSON_0000055164,female,60,non_salaried
PERSON_0000055165,female,30,non_salaried
PERSON_0000055166,male,20,job_type4
PERSON_0000055167,female,60,salaried
PERSON_0000055168,male,20,job_type5
PERSON_0000055169,female,30,job_type3
PERSON_0000055170,male,40,job_type5
PERSON_0000055171,female,30,job_type4
PERSON_0000055172,male,60,job_type5
PERSON_0000055173,male,60,salaried
PERSON_0000055174,male,30,job_type4
PERSON_0000055175,female,20,job_type4
PERSON_0000055176,female,30,job_type3
PERSON_0000055177,female,30,salaried
PERSON_0000055178,male,40,job_type4
PERSON_0000055179,female,30,job_type3
PERSON_0000055180,male,30,job_type3
PERSON_0000055181,female,40,salaried
PERSON_0000055182,male,40,non_salaried
PERSON_0000055183,male,60,job_type4
PERSON_0000055184,male,30,job_type5
PERSON_0000055185,female,20,job_type4
PERSON_0000055186,female,40,job_type3
PERSON_0000055187,male,30,job_type4
PERSON_0000055188,female,40,non_salaried
PERSON_0000055189,male,20,job_type4
PERSON_0000055190,female,60,salaried
PERSON_0000055191,female,60,salaried
PERSON_0000055192,female,30,salaried
PERSON_0000055193,male,20,job_type3
PERSON_0000055194,female,30,job_type4
PERSON_0000055195,female,20,job_type3
PERSON_0000055196,male,60,job_type3
PERSON_0000055197,male,40,job_type5
PERSON_0000055198,male,20,salaried
PERSON_0000055199,male,60,job_type5
PERSON_0000055200,female,20,salaried
PERSON_0000055201,female,30,salaried
PERSON_0000055202,male,30,non_salaried
PERSON_0000055203,male,30,salaried
PERSON_0000055204,male,60,job_type5
PERSON_0000055205,female,40,salaried
PERSON_0000055206,male,30,job_type3
PERSON_0000055207,female,30,job_type3
PERSON_0000055208,male,40,job_type3
PERSON_0000055209,male,40,job_type4
PERSON_0000055210,male,40,job_type3
PERSON_0000055211,female,20,job_type3
PERSON_0000055212,male,20,job_type3
PERSON_0000055213,female,20,job_type5
PERSON_0000055214,male,60,salaried
PERSON_0000055215,female,60,job_type5
PERSON_0000055216,female,60,job_type4
PERSON_0000055217,male,60,job_type4
PERSON_0000055218,male,40,job_type4
PERSON_0000055219,female,20,non_salaried
PERSON_0000055220,male,60,job_type4
PERSON_0000055221,male,20,job_type5
PERSON_0000055222,male,60,non_salaried
PERSON_0000055223,male,20,non_salaried
PERSON_0000055224,male,30,non_salaried
PERSON_0000055225,male,40,non_salaried
PERSON_0000055226,female,60,job_type3
PERSON_0000055227,male,30,job_type4
PERSON_0000055228,male,40,non_salaried
PERSON_0000055229,male,60,job_type3
PERSON_0000055230,male,60,job_type4
PERSON_0000055231,male,40,job_type4
PERSON_0000055232,male,40,job_type4
PERSON_0000055233,female,60,salaried
PERSON_0000055234,female,40,non_salaried
PERSON_0000055235,male,30,non_salaried
PERSON_0000055236,male,30,job_type4
PERSON_0000055237,female,30,non_salaried
PERSON_0000055238,female,40,non_salaried
PERSON_0000055239,male,30,non_salaried
PERSON_0000055240,male,40,job_type3
PERSON_0000055241,male,40,salaried
PERSON_0000055242,female,30,job_type3
PERSON_0000055243,male,60,job_type4
PERSON_0000055244,male,20,salaried
PERSON_0000055245,male,30,job_type4
PERSON_0000055246,female,30,job_type5
PERSON_0000055247,male,40,job_type3
PERSON_0000055248,male,30,salaried
PERSON_0000055249,female,60,non_salaried
PERSON_0000055250,male,60,non_salaried
PERSON_0000055251,male,60,job_type4
PERSON_0000055252,female,30,non_salaried
PERSON_0000055253,male,60,job_type3
PERSON_0000055254,male,30,salaried
PERSON_0000055255,male,40,job_type4
PERSON_0000055256,female,30,job_type3
PERSON_0000055257,female,20,job_type3
PERSON_0000055258,male,30,salaried
PERSON_0000055259,female,30,non_salaried
PERSON_0000055260,female,20,salaried
PERSON_0000055261,male,40,job_type3
PERSON_0000055262,male,60,job_type4
PERSON_0000055263,male,20,non_salaried
PERSON_0000055264,female,20,job_type4
PERSON_0000055265,male,30,job_type4
PERSON_0000055266,male,30,non_salaried
PERSON_0000055267,male,20,job_type5
PERSON_0000055268,female,40,job_type3
PERSON_0000055269,male,60,job_type3
PERSON_0000055270,female,40,non_salaried
PERSON_0000055271,male,40,salaried
PERSON_0000055272,female,40,non_salaried
PERSON_0000055273,male,60,non_salaried
PERSON_0000055274,male,30,job_type5
PERSON_0000055275,female,60,job_type3
PERSON_0000055276,female,30,salaried
PERSON_0000055277,male,40,non_salaried
PERSON_0000055278,female,40,job_type5
PERSON_0000055279,female,40,salaried
PERSON_0000055280,female,30,job_type5
PERSON_0000055281,female,60,job_type5
PERSON_0000055282,male,40,job_type4
PERSON_0000055283,female,30,job_type4
PERSON_0000055284,female,40,job_type5
PERSON_0000055285,male,20,job_type3
PERSON_0000055286,male,20,job_type4
PERSON_0000055287,female,60,job_type4
PERSON_0000055288,male,30,salaried
PERSON_0000055289,female,60,non_salaried
PERSON_0000055290,female,30,job_type3
PERSON_0000055291,female,40,salaried
PERSON_0000055292,female,60,salaried
PERSON_0000055293,male,30,job_type4
PERSON_0000055294,female,20,job_type3
PERSON_0000055295,male,60,non_salaried
PERSON_0000055296,male,60,job_type4
PERSON_0000055297,male,40,job_type3
PERSON_0000055298,male,60,salaried
PERSON_0000055299,male,40,salaried
PERSON_0000055300,female,30,job_type3
PERSON_0000055301,female,30,job_type5
PERSON_0000055302,male,30,salaried
PERSON_0000055303,male,20,salaried
PERSON_0000055304,male,60,job_type5
PERSON_0000055305,male,40,non_salaried
PERSON_0000055306,female,30,non_salaried
PERSON_0000055307,male,30,salaried
PERSON_0000055308,male,30,job_type5
PERSON_0000055309,male,20,job_type4
PERSON_0000055310,male,30,salaried
PERSON_0000055311,female,40,job_type5
PERSON_0000055312,male,40,job_type5
PERSON_0000055313,male,20,job_type4
PERSON_0000055314,female,60,job_type3
PERSON_0000055315,male,30,non_salaried
PERSON_0000055316,female,20,salaried
PERSON_0000055317,male,40,job_type4
PERSON_0000055318,female,20,job_type5
PERSON_0000055319,male,40,job_type4
PERSON_0000055320,male,30,job_type5
PERSON_0000055321,female,60,job_type3
PERSON_0000055322,female,40,job_type4
PERSON_0000055323,female,60,job_type5
PERSON_0000055324,female,60,non_salaried
PERSON_0000055325,male,20,job_type4
PERSON_0000055326,male,20,job_type3
PERSON_0000055327,male,60,salaried
PERSON_0000055328,female,30,non_salaried
PERSON_0000055329,male,40,job_type3
PERSON_0000055330,female,40,job_type5
PERSON_0000055331,male,60,job_type4
PERSON_0000055332,female,30,job_type5
PERSON_0000055333,female,20,salaried
PERSON_0000055334,female,20,job_type5
PERSON_0000055335,male,60,job_type5
PERSON_0000055336,female,30,job_type4
PERSON_0000055337,male,60,job_type3
PERSON_0000055338,male,60,salaried
PERSON_0000055339,female,20,job_type4
PERSON_0000055340,male,30,job_type3
PERSON_0000055341,male,60,non_salaried
PERSON_0000055342,male,40,salaried
PERSON_0000055343,male,60,salaried
PERSON_0000055344,male,60,job_type5
PERSON_0000055345,female,30,job_type4
PERSON_0000055346,male,60,salaried
PERSON_0000055347,female,30,job_type5
PERSON_0000055348,female,30,job_type4
PERSON_0000055349,male,20,job_type5
PERSON_0000055350,male,60,salaried
PERSON_0000055351,male,30,job_type4
PERSON_0000055352,female,60,job_type3
PERSON_0000055353,female,30,job_type5
PERSON_0000055354,male,60,job_type5
PERSON_0000055355,female,60,job_type3
PERSON_0000055356,male,60,job_type5
PERSON_0000055357,male,40,non_salaried
PERSON_0000055358,female,30,salaried
PERSON_0000055359,female,60,job_type3
PERSON_0000055360,male,40,salaried
PERSON_0000055361,male,30,job_type5
PERSON_0000055362,male,20,job_type5
PERSON_0000055363,male,40,job_type5
PERSON_0000055364,female,60,job_type4
PERSON_0000055365,male,30,salaried
PERSON_0000055366,male,30,job_type5
PERSON_0000055367,female,20,non_salaried
PERSON_0000055368,female,20,job_type4
PERSON_0000055369,female,40,job_type5
PERSON_0000055370,male,60,job_type4
PERSON_0000055371,male,60,job_type5
PERSON_0000055372,female,30,job_type5
PERSON_0000055373,female,20,job_type4
PERSON_0000055374,male,30,job_type3
PERSON_0000055375,female,30,non_salaried
PERSON_0000055376,male,40,job_type3
PERSON_0000055377,male,60,salaried
PERSON_0000055378,female,30,job_type4
PERSON_0000055379,male,30,job_type4
PERSON_0000055380,female,30,job_type3
PERSON_0000055381,male,60,job_type4
PERSON_0000055382,male,60,job_type5
PERSON_0000055383,male,60,job_type4
PERSON_0000055384,female,20,job_type5
PERSON_0000055385,male,20,non_salaried
PERSON_0000055386,male,20,salaried
PERSON_0000055387,male,30,job_type3
PERSON_0000055388,female,30,non_salaried
PERSON_0000055389,male,40,job_type4
PERSON_0000055390,male,30,job_type4
PERSON_0000055391,female,60,job_type3
PERSON_0000055392,female,20,job_type5
PERSON_0000055393,female,40,job_type4
PERSON_0000055394,male,60,non_salaried
PERSON_0000055395,male,40,non_salaried
PERSON_0000055396,male,30,non_salaried
PERSON_0000055397,female,30,non_salaried
PERSON_0000055398,female,20,job_type5
PERSON_0000055399,female,40,job_type3
PERSON_0000055400,male,60,job_type4
PERSON_0000055401,male,30,salaried
PERSON_0000055402,male,20,job_type4
PERSON_0000055403,male,60,job_type5
PERSON_0000055404,male,30,job_type4
PERSON_0000055405,male,60,job_type5
PERSON_0000055406,male,60,job_type4
PERSON_0000055407,male,60,job_type3
PERSON_0000055408,female,40,job_type3
PERSON_0000055409,female,20,job_type4
PERSON_0000055410,female,30,job_type4
PERSON_0000055411,male,60,job_type5
PERSON_0000055412,male,60,job_type3
PERSON_0000055413,male,30,job_type5
PERSON_0000055414,male,30,job_type4
PERSON_0000055415,male,20,job_type3
PERSON_0000055416,male,30,job_type3
PERSON_0000055417,male,20,job_type4
PERSON_0000055418,male,30,non_salaried
PERSON_0000055419,female,30,non_salaried
PERSON_0000055420,male,60,salaried
PERSON_0000055421,female,60,job_type3
PERSON_0000055422,male,40,job_type3
PERSON_0000055423,female,60,job_type3
PERSON_0000055424,female,30,job_type3
PERSON_0000055425,female,30,job_type4
PERSON_0000055426,male,20,salaried
PERSON_0000055427,female,60,job_type4
PERSON_0000055428,female,60,job_type3
PERSON_0000055429,male,40,job_type4
PERSON_0000055430,male,30,salaried
PERSON_0000055431,male,60,job_type3
PERSON_0000055432,male,60,job_type4
PERSON_0000055433,male,60,salaried
PERSON_0000055434,female,20,job_type3
PERSON_0000055435,female,60,non_salaried
PERSON_0000055436,male,30,job_type3
PERSON_0000055437,female,40,non_salaried
PERSON_0000055438,male,60,job_type4
PERSON_0000055439,male,30,job_type4
PERSON_0000055440,female,60,job_type5
PERSON_0000055441,female,60,salaried
PERSON_0000055442,male,40,job_type4
PERSON_0000055443,female,60,job_type3
PERSON_0000055444,female,60,job_type3
PERSON_0000055445,male,30,job_type4
PERSON_0000055446,female,60,job_type3
PERSON_0000055447,female,60,non_salaried
PERSON_0000055448,male,20,job_type5
PERSON_0000055449,male,60,job_type5
PERSON_0000055450,female,60,non_salaried
PERSON_0000055451,male,40,job_type3
PERSON_0000055452,male,30,non_salaried
PERSON_0000055453,female,60,non_salaried
PERSON_0000055454,male,20,salaried
PERSON_0000055455,female,20,job_type3
PERSON_0000055456,male,60,salaried
PERSON_0000055457,female,30,job_type5
PERSON_0000055458,female,30,non_salaried
PERSON_0000055459,male,40,salaried
PERSON_0000055460,male,30,job_type4
PERSON_0000055461,female,60,job_type5
PERSON_0000055462,female,30,job_type4
PERSON_0000055463,male,30,salaried
PERSON_0000055464,male,30,job_type5
PERSON_0000055465,female,60,job_type4
PERSON_0000055466,male,20,job_type4
PERSON_0000055467,male,30,job_type4
PERSON_0000055468,female,60,salaried
PERSON_0000055469,male,30,non_salaried
PERSON_0000055470,male,60,job_type5
PERSON_0000055471,female,20,salaried
PERSON_0000055472,male,40,job_type5
PERSON_0000055473,male,60,job_type5
PERSON_0000055474,female,30,job_type4
PERSON_0000055475,female,40,salaried
PERSON_0000055476,male,40,salaried
PERSON_0000055477,male,40,non_salaried
PERSON_0000055478,male,20,job_type5
PERSON_0000055479,female,60,job_type4
PERSON_0000055480,female,30,salaried
PERSON_0000055481,male,40,salaried
PERSON_0000055482,female,60,job_type3
PERSON_0000055483,male,20,salaried
PERSON_0000055484,female,40,salaried
PERSON_0000055485,female,30,job_type3
PERSON_0000055486,female,60,non_salaried
PERSON_0000055487,male,30,job_type4
PERSON_0000055488,male,40,salaried
PERSON_0000055489,male,60,non_salaried
PERSON_0000055490,male,30,job_type3
PERSON_0000055491,female,30,job_type5
PERSON_0000055492,male,30,job_type5
PERSON_0000055493,female,40,job_type3
PERSON_0000055494,male,20,job_type5
PERSON_0000055495,male,30,job_type5
PERSON_0000055496,female,60,job_type4
PERSON_0000055497,male,60,job_type4
PERSON_0000055498,male,60,salaried
PERSON_0000055499,male,30,non_salaried
PERSON_0000055500,female,60,job_type5
PERSON_0000055501,male,60,job_type4
PERSON_0000055502,female,20,salaried
PERSON_0000055503,male,40,non_salaried
PERSON_0000055504,male,60,job_type5
PERSON_0000055505,male,30,job_type5
PERSON_0000055506,male,20,salaried
PERSON_0000055507,male,60,job_type3
PERSON_0000055508,female,20,job_type5
PERSON_0000055509,male,30,salaried
PERSON_0000055510,male,60,job_type4
PERSON_0000055511,female,40,salaried
PERSON_0000055512,female,60,non_salaried
PERSON_0000055513,male,60,salaried
PERSON_0000055514,male,60,non_salaried
PERSON_0000055515,female,20,job_type4
PERSON_0000055516,male,20,job_type3
PERSON_0000055517,male,60,non_salaried
PERSON_0000055518,female,20,job_type5
PERSON_0000055519,male,40,job_type5
PERSON_0000055520,female,20,job_type3
PERSON_0000055521,female,40,non_salaried
PERSON_0000055522,female,40,job_type5
PERSON_0000055523,male,60,job_type5
PERSON_0000055524,male,30,job_type4
PERSON_0000055525,female,60,job_type5
PERSON_0000055526,male,20,job_type5
PERSON_0000055527,male,20,job_type4
PERSON_0000055528,male,60,non_salaried
